"","PROBEID","ENTREZID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"207601_at","207601_at","27284","SULT1B1","sulfotransferase family 1B member 1",-0.0466390988162662,6.3943268729465,-0.174138395337554,0.863318040638015,0.996729032005328,-4.67680888722252
"221428_s_at","221428_s_at","79718","TBL1XR1","TBL1X receptor 1",-0.0682678393072136,7.06023263812388,-0.173856987422254,0.863536604047666,0.996729032005328,-4.67681678911319
"1570035_at","1570035_at","83874","TBC1D10A","TBC1 domain family member 10A",0.0720640278220328,5.74593519603662,0.17384566304449,0.863545399679265,0.996729032005328,-4.6768171068338
"1556420_s_at","1556420_s_at","388403","YPEL2","yippee like 2",0.0665997294334435,6.95476873968895,0.173671295234892,0.863680833242444,0.996729032005328,-4.67682199635696
"214647_s_at","214647_s_at","3077","HFE","homeostatic iron regulator",-0.0538211472195025,4.30917377854128,-0.173476410738001,0.86383220742492,0.996729032005328,-4.67682745541953
"244611_at","244611_at","9969","MED13","mediator complex subunit 13",0.0440462283944409,4.46288870289342,0.173365658588014,0.863918235201061,0.996729032005328,-4.67683055506702
"237322_at","237322_at","440823","MIAT","myocardial infarction associated transcript",-0.0736330610568086,5.54342078927443,-0.173133812726745,0.864098329236324,0.996729032005328,-4.67683703741607
"208978_at","208978_at","1397","CRIP2","cysteine rich protein 2",-0.0519396964841237,6.40238382806961,-0.17306855628302,0.864149020724302,0.996729032005328,-4.67683886041226
"202164_s_at","202164_s_at","9337","CNOT8","CCR4-NOT transcription complex subunit 8",-0.0589562928161396,9.30267107835193,-0.172974762480312,0.864221881202298,0.996729032005328,-4.67684147942685
"203938_s_at","203938_s_at","9013","TAF1C","TATA-box binding protein associated factor, RNA polymerase I subunit C",0.0469596670235717,8.50176353260417,0.172960091098808,0.864233278270129,0.996729032005328,-4.67684188896966
"32836_at","32836_at","10554","AGPAT1","1-acylglycerol-3-phosphate O-acyltransferase 1",-0.0394754162772362,9.13738678579979,-0.17294742533558,0.86424311735165,0.996729032005328,-4.67684224249904
"33307_at","33307_at","27341","RRP7A","ribosomal RNA processing 7 homolog A",0.0478384932749867,7.58688648163677,0.17283540526477,0.864330138321745,0.996729032005328,-4.67684536810467
"226939_at","226939_at","132864","CPEB2","cytoplasmic polyadenylation element binding protein 2",-0.0446035061534138,8.05718107372284,-0.172658472612636,0.86446758915481,0.996729032005328,-4.67685030080845
"1558233_s_at","1558233_s_at","466","ATF1","activating transcription factor 1",0.0770031723946012,6.16026339198148,0.171943409760908,0.865023133148429,0.996729032005328,-4.67687018482148
"201052_s_at","201052_s_at","9491","PSMF1","proteasome inhibitor subunit 1",-0.0408199047567326,8.98481055348589,-0.171941901622998,0.865024304920778,0.996729032005328,-4.67687022667204
"202670_at","202670_at","5604","MAP2K1","mitogen-activated protein kinase kinase 1",-0.0436832087232588,9.96194073879685,-0.17183298339099,0.865108931555587,0.996729032005328,-4.67687324816777
"219983_at","219983_at","57110","PLAAT1","phospholipase A and acyltransferase 1",0.0571246098162215,5.19385545713452,0.171793855336383,0.865139333440288,0.996729032005328,-4.67687433315218
"1555831_s_at","1555831_s_at","10489","LRRC41","leucine rich repeat containing 41",-0.0487349181886811,6.76450076168962,-0.171769035343493,0.865158618295967,0.996729032005328,-4.67687502125994
"207543_s_at","207543_s_at","5033","P4HA1","prolyl 4-hydroxylase subunit alpha 1",-0.0423124856327481,7.54738006736586,-0.171197872989727,0.865602428701447,0.996729032005328,-4.6768908287892
"220144_s_at","220144_s_at","63926","ANKEF1","ankyrin repeat and EF-hand domain containing 1",0.038021690913518,4.91063395836034,0.171157323212255,0.865633938826595,0.996729032005328,-4.67689194905568
"201339_s_at","201339_s_at","6342","SCP2","sterol carrier protein 2",-0.0587393481077143,9.88434917732099,-0.170513699567118,0.866134111705692,0.996729032005328,-4.67690969504637
"203987_at","203987_at","8323","FZD6","frizzled class receptor 6",0.0434386139085952,4.14373437074249,0.17049254750938,0.866150550368254,0.996729032005328,-4.6769102771216
"202867_s_at","202867_s_at","54788","DNAJB12","DnaJ heat shock protein family (Hsp40) member B12",-0.03691240070299,8.2213251019398,-0.169976721262528,0.866551452174765,0.996729032005328,-4.67692444969699
"206141_at","206141_at","27304","MOCS3","molybdenum cofactor synthesis 3",0.0580297882193719,5.72429762961783,0.16986700883919,0.866636725753545,0.996729032005328,-4.67692745858682
"1555797_a_at","1555797_a_at","10092","ARPC5","actin related protein 2/3 complex subunit 5",-0.0680270311862525,10.0712048477749,-0.169829621342966,0.866665785426709,0.996729032005328,-4.67692848350626
"1557685_at","1557685_at","100507117","ASAP1-IT2","ASAP1 intronic transcript 2",0.0541961208961226,6.3516327729234,0.169685034136552,0.866778168578951,0.996729032005328,-4.67693244502399
"217976_s_at","217976_s_at","51143","DYNC1LI1","dynein cytoplasmic 1 light intermediate chain 1",-0.0441471656116672,8.2070748705001,-0.168822306833945,0.867448799465375,0.996729032005328,-4.67695601292621
"205789_at","205789_at","912","CD1D","CD1d molecule",-0.049953599710328,9.64982155805222,-0.168641025738331,0.867589729158682,0.996729032005328,-4.6769609499441
"208675_s_at","208675_s_at","1650","DDOST","dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit",-0.0583483689105346,10.7802183792728,-0.168462178026035,0.867728771520746,0.996729032005328,-4.67696581551749
"225772_s_at","225772_s_at","84987","COX14","cytochrome c oxidase assembly factor COX14",-0.0472245078207241,8.74307657178687,-0.16843873322152,0.86774699864214,0.996729032005328,-4.67696645295524
"207431_s_at","207431_s_at","8560","DEGS1","delta 4-desaturase, sphingolipid 1",0.0554697206331376,8.68549420551965,0.168157590690019,0.867965578247544,0.996729032005328,-4.67697409002438
"229676_at","229676_at","55149","MTPAP","mitochondrial poly(A) polymerase",-0.0590440576335318,7.49269579794837,-0.168140145546572,0.867979141661348,0.996729032005328,-4.67697456349288
"1559096_x_at","1559096_x_at","26268","FBXO9","F-box protein 9",0.0487616361180478,7.6851273166964,0.167859613728267,0.86819725786878,0.996729032005328,-4.67698217052891
"226432_at","226432_at","55500","ETNK1","ethanolamine kinase 1",0.0823512924273437,8.13064818301171,0.167822706353218,0.86822595450855,0.996729032005328,-4.67698317038595
"1555978_s_at","1555978_s_at","10627","MYL12A","myosin light chain 12A",0.0684955012403341,5.99881660378666,0.167747073704183,0.868284761840749,0.996729032005328,-4.67698521866495
"242714_at","242714_at","101928429","LOC101928429","uncharacterized LOC101928429",-0.0596590026898642,7.01140614423593,-0.167604360488858,0.868395729047305,0.996729032005328,-4.67698908111273
"204960_at","204960_at","5790","PTPRCAP","protein tyrosine phosphatase receptor type C associated protein",-0.0333675886223297,10.0855464662798,-0.16758521575334,0.868410615320352,0.996729032005328,-4.67698959900461
"205488_at","205488_at","3001","GZMA","granzyme A",0.0742289617817633,10.4218487868124,0.166963075104882,0.868894397096273,0.996729032005328,-4.67700639672892
"204718_at","204718_at","2051","EPHB6","EPH receptor B6",0.0462326174315342,7.21328755383518,0.16680954492861,0.869013791519454,0.996729032005328,-4.67701053245854
"225044_at","225044_at","115024","NT5C3B","5'-nucleotidase, cytosolic IIIB",0.0505361931132118,8.36415561335863,0.166800413301324,0.86902089292997,0.996729032005328,-4.67701077832304
"226081_at","226081_at","84328","LZIC","leucine zipper and CTNNBIP1 domain containing",-0.0440202341614775,7.07280188803881,-0.166780153538976,0.869036648419415,0.996729032005328,-4.67701132375919
"226878_at","226878_at","3111","HLA-DOA","major histocompatibility complex, class II, DO alpha",-0.0377822264011414,8.04670779071717,-0.165847270971288,0.869762186943891,0.996729032005328,-4.67703636751782
"227449_at","227449_at","2043","EPHA4","EPH receptor A4",0.0462736220867219,5.57874227942496,0.165247244686915,0.870228912312683,0.996729032005328,-4.67705240166321
"211563_s_at","211563_s_at","8725","URI1","URI1 prefoldin like chaperone",-0.0696624306309515,7.87177265536586,-0.165231015574338,0.870241536661984,0.996729032005328,-4.67705283454056
"205518_s_at","205518_s_at","8418","CMAHP","cytidine monophospho-N-acetylneuraminic acid hydroxylase, pseudogene",0.0458826611475818,7.52148443390145,0.164859130264826,0.870530829558816,0.996729032005328,-4.6770627421998
"231929_at","231929_at","22807","IKZF2","IKAROS family zinc finger 2",-0.0587619739171839,7.45315853053476,-0.164699614512014,0.870654923958026,0.996729032005328,-4.67706698516063
"202429_s_at","202429_s_at","5530","PPP3CA","protein phosphatase 3 catalytic subunit alpha",-0.0462013975524744,9.2601194087566,-0.164675720929005,0.870673512131995,0.996729032005328,-4.67706762035412
"205249_at","205249_at","1959","EGR2","early growth response 2",-0.0707436917857445,4.46811434050086,-0.164611555097509,0.870723430750731,0.996729032005328,-4.67706932570196
"211300_s_at","211300_s_at","7157","TP53","tumor protein p53",-0.0626481671938892,7.25752775996841,-0.164513029890896,0.87080008074988,0.996729032005328,-4.67707194293765
"238505_at","238505_at","141","ADPRH","ADP-ribosylarginine hydrolase",-0.0570389735185186,5.87971130532105,-0.163778325338552,0.871371702237818,0.996729032005328,-4.6770914105286
"202609_at","202609_at","2059","EPS8","epidermal growth factor receptor pathway substrate 8",0.0631538375684189,5.3530243590115,0.163537415948029,0.871559152382415,0.996729032005328,-4.67709777505898
"210653_s_at","210653_s_at","594","BCKDHB","branched chain keto acid dehydrogenase E1 subunit beta",-0.062419215404165,5.98931038002829,-0.163500454732842,0.871587912363192,0.996729032005328,-4.67709875070359
"225480_at","225480_at","127687","C1orf122","chromosome 1 open reading frame 122",-0.0447027911565021,7.93986345679545,-0.163490691964729,0.871595508924637,0.996729032005328,-4.67709900836929
"201847_at","201847_at","3988","LIPA","lipase A, lysosomal acid type",-0.0607509483261541,10.7886213464084,-0.163352520329256,0.87170302377558,0.996729032005328,-4.67710265344763
"222516_at","222516_at","26985","AP3M1","adaptor related protein complex 3 subunit mu 1",0.0515898067377769,8.38025011903898,0.16331184249904,0.87173467670858,0.996729032005328,-4.67710372597672
"218340_s_at","218340_s_at","55236","UBA6","ubiquitin like modifier activating enzyme 6",0.0633662597286051,6.84460818882083,0.16324735650794,0.871784856106829,0.996729032005328,-4.677105425697
"213746_s_at","213746_s_at","2316","FLNA","filamin A",0.034647350849534,10.9419247870242,0.163153935093169,0.871857552413924,0.996729032005328,-4.67710788691103
"209707_at","209707_at","10026","PIGK","phosphatidylinositol glycan anchor biosynthesis class K",0.0507397990528906,7.31119766944197,0.163096199877825,0.871902479917494,0.996729032005328,-4.67710940726055
"233558_s_at","233558_s_at","60684","TRAPPC11","trafficking protein particle complex 11",-0.0501405902471568,8.19399645658741,-0.162655855065133,0.872245155194051,0.996729032005328,-4.67712098529656
"228988_at","228988_at","7552","ZNF711","zinc finger protein 711",0.0503666753918353,5.18137530379048,0.162346111076655,0.872486212568622,0.996729032005328,-4.67712911075878
"223251_s_at","223251_s_at","55608","ANKRD10","ankyrin repeat domain 10",0.0528183751526896,9.21690182615341,0.162282604877992,0.872535637649516,0.996729032005328,-4.67713077480128
"223157_at","223157_at","84273","NOA1","nitric oxide associated 1",-0.051550481559488,9.3025192528805,-0.162145865059574,0.872642060192249,0.996729032005328,-4.67713435557172
"218856_at","218856_at","27242","TNFRSF21","TNF receptor superfamily member 21",0.0557157794330081,7.05975124696734,0.162145583971254,0.872642278961595,0.996729032005328,-4.67713436292941
"1553225_s_at","1553225_s_at","7626","ZNF75D","zinc finger protein 75D",-0.0480887496401854,6.21349216776667,-0.161995258266266,0.872759278041778,0.996729032005328,-4.67713829599502
"1560703_at","1560703_at","201229","LYRM9","LYR motif containing 9",-0.0406532361682821,6.23655370354263,-0.161570778382837,0.873089668423669,0.996729032005328,-4.67714938231851
"222466_s_at","222466_s_at","28977","MRPL42","mitochondrial ribosomal protein L42",0.0474083743969302,7.4862251128258,0.160996033167265,0.873537054241798,0.996729032005328,-4.67716434702855
"200917_s_at","200917_s_at","6734","SRPRA","SRP receptor subunit alpha",-0.0817868318852586,7.96805776930385,-0.160741654681582,0.873735078086677,0.996729032005328,-4.67717095335971
"227819_at","227819_at","59352","LGR6","leucine rich repeat containing G protein-coupled receptor 6",-0.0438864820203237,6.69718822925936,-0.16060503133829,0.873841437580705,0.996729032005328,-4.67717449723967
"230715_at","230715_at","85460","ZNF518B","zinc finger protein 518B",-0.0451672384972603,4.59327126458515,-0.160527313572253,0.87390194093641,0.996729032005328,-4.67717651182587
"220477_s_at","220477_s_at","29058","TMEM230","transmembrane protein 230",-0.0865759739047789,9.1600663292841,-0.160430491714105,0.873977317947931,0.996729032005328,-4.67717902026664
"239162_at","239162_at","100506897","DAPK1-IT1","DAPK1 intronic transcript 1",0.0651974014130596,6.51877317048411,0.160357780822659,0.874033925077524,0.996729032005328,-4.67718090305463
"209284_s_at","209284_s_at","23272","TASOR","transcription activation suppressor",-0.0430175532960853,8.59837085036886,-0.159847626121088,0.874431111793411,0.996729032005328,-4.67719408918454
"224920_x_at","224920_x_at","91663","MYADM","myeloid associated differentiation marker",-0.0469934332967803,8.12688480384224,-0.159598618647362,0.874624991660018,0.996729032005328,-4.67720051016424
"216997_x_at","216997_x_at","7091","TLE4","TLE family member 4, transcriptional corepressor",0.0529047439810615,7.96441180207696,0.159304771601854,0.874853794434299,0.996729032005328,-4.67720807456766
"240246_at","240246_at","642236","FRG1JP","FSHD region gene 1 family member J, pseudogene",-0.0711135467166217,5.24652780818241,-0.159082044353058,0.875027227522657,0.996729032005328,-4.67721379890978
"225359_at","225359_at","131118","DNAJC19","DnaJ heat shock protein family (Hsp40) member C19",-0.0413824503135451,8.51609295612775,-0.158952255638248,0.875128294259857,0.996729032005328,-4.67721713094856
"229390_at","229390_at","441168","CALHM6","calcium homeostasis modulator family member 6",-0.0833661714380725,9.94342007916232,-0.158547606000666,0.875443409715734,0.996729032005328,-4.6772275020499
"201633_s_at","201633_s_at","80777","CYB5B","cytochrome b5 type B",0.0490796190659282,7.49718589151063,0.158427863988084,0.875536661242509,0.996729032005328,-4.67723056596945
"219288_at","219288_at","57415","C3orf14","chromosome 3 open reading frame 14",-0.0656986126463757,5.87363462882743,-0.158335576850419,0.875608532986833,0.996729032005328,-4.67723292580955
"202691_at","202691_at","6632","SNRPD1","small nuclear ribonucleoprotein D1 polypeptide",-0.0375707064973234,7.63928440740481,-0.158028697699283,0.87584753343013,0.996729032005328,-4.67724076305449
"243496_at","243496_at","22931","RAB18","RAB18, member RAS oncogene family",0.0890748545551254,7.41420142750739,0.157595273503486,0.876185108972187,0.996729032005328,-4.67725180627908
"203452_at","203452_at","26229","B3GAT3","beta-1,3-glucuronyltransferase 3",0.040546635814227,7.80005799861403,0.157438927750287,0.876306885891092,0.996729032005328,-4.67725578240276
"210379_s_at","210379_s_at","9874","TLK1","tousled like kinase 1",-0.0515812962238558,5.75911646178011,-0.157356873899622,0.876370798473352,0.996729032005328,-4.6772578675913
"1553220_at","1553220_at","150864","FAM117B","family with sequence similarity 117 member B",0.047178415154975,5.92849474785602,0.157266752921163,0.876440995616011,0.996729032005328,-4.67726015653772
"202949_s_at","202949_s_at","2274","FHL2","four and a half LIM domains 2",0.0541404383711805,5.37938910939425,0.155972369784843,0.877449332355023,0.996729032005328,-4.67729288796765
"1556183_at","1556183_at","645784","ANKRD36BP2","ankyrin repeat domain 36B pseudogene 2",-0.0691098706940387,6.76344316299013,-0.155818777488993,0.877568996342938,0.996729032005328,-4.67729675401734
"203543_s_at","203543_s_at","687","KLF9","Kruppel like factor 9",-0.0625631878601984,7.15091385945883,-0.155641127356632,0.877707407554194,0.996729032005328,-4.67730122089175
"236022_at","236022_at","80179","MYO19","myosin XIX",0.0491870945153599,6.8277687626545,0.155543088509761,0.877783793533717,0.996729032005328,-4.67730368382899
"220843_s_at","220843_s_at","25879","DCAF13","DDB1 and CUL4 associated factor 13",0.0569631769123582,5.13020041870715,0.155500247412844,0.877817173124285,0.996729032005328,-4.67730475960005
"206316_s_at","206316_s_at","9735","KNTC1","kinetochore associated 1",-0.0417268374729813,6.49710957272668,-0.155487739228028,0.877826918905622,0.996729032005328,-4.67730507363398
"230664_at","230664_at","767811","H2BW4P","H2B.W histone 4, pseudogene",0.0520911360468208,5.19821835689439,0.155471869719183,0.877839283698871,0.996729032005328,-4.67730547202203
"205055_at","205055_at","3682","ITGAE","integrin subunit alpha E",-0.0350883261889194,9.75646538178681,-0.155238322604287,0.878021256576109,0.996729032005328,-4.67731133030339
"231808_at","231808_at","729082","OIP5-AS1","OIP5 antisense RNA 1",0.0440878661538751,6.96621226777001,0.154787339099458,0.878372668811962,0.996729032005328,-4.67732261792151
"235863_at","235863_at","126306","JSRP1","junctional sarcoplasmic reticulum protein 1",-0.035956272978539,5.43229413790991,-0.154710058712874,0.878432889269338,0.996729032005328,-4.67732454888124
"213379_at","213379_at","27235","COQ2","coenzyme Q2, polyprenyltransferase",0.0386649380231399,7.53537195923363,0.154673919995696,0.878461050489783,0.996729032005328,-4.67732545152858
"219864_s_at","219864_s_at","11123","RCAN3","RCAN family member 3",-0.0509588002037429,6.06963661375635,-0.15440441961777,0.87867106476926,0.996729032005328,-4.67733217629474
"1569057_s_at","1569057_s_at","375056","MIA3","MIA SH3 domain ER export factor 3",0.0467284823380592,7.74200275747036,0.154273616712682,0.878772999186563,0.996729032005328,-4.67733543597171
"215898_at","215898_at","23093","TTLL5","tubulin tyrosine ligase like 5",-0.0505775260315895,5.03748796657581,-0.154226858306317,0.878809438431048,0.996729032005328,-4.67733660054804
"1557984_s_at","1557984_s_at","79657","RPAP3","RNA polymerase II associated protein 3",-0.0695088575007192,5.17764507285945,-0.154180358423912,0.878845676477426,0.996729032005328,-4.67733775833678
"1558088_a_at","1558088_a_at","7329","UBE2I","ubiquitin conjugating enzyme E2 I",0.0578317671349176,6.53803818781772,0.154142418978856,0.878875243449147,0.996729032005328,-4.67733870272374
"202934_at","202934_at","3099","HK2","hexokinase 2",0.0430501752702401,8.30784053832306,0.154062215580309,0.878937748162697,0.996729032005328,-4.67734069838114
"204643_s_at","204643_s_at","10495","ENOX2","ecto-NOX disulfide-thiol exchanger 2",-0.0352762641357751,7.39060027271704,-0.153709486703508,0.879212649034467,0.996729032005328,-4.67734946286061
"1555039_a_at","1555039_a_at","10257","ABCC4","ATP binding cassette subfamily C member 4",0.0446589013905907,5.44443415785407,0.153622304658689,0.879280597160351,0.996729032005328,-4.6773516260442
"1561238_at","1561238_at","5828","PEX2","peroxisomal biogenesis factor 2",0.0392729993969345,4.24912015537885,0.153339059109501,0.879501360225107,0.996729032005328,-4.67735864556845
"210325_at","210325_at","909","CD1A","CD1a molecule",0.0406615090781113,6.23445735102519,0.153135386881239,0.879660109611641,0.996729032005328,-4.6773636850936
"208893_s_at","208893_s_at","1848","DUSP6","dual specificity phosphatase 6",0.0533271753678655,9.56179628138536,0.153016563670065,0.879752727039971,0.996729032005328,-4.67736662209133
"218461_at","218461_at","51184","GPN3","GPN-loop GTPase 3",-0.0393530003052511,7.45064586712448,-0.153005546187102,0.879761314768821,0.996729032005328,-4.67736689429953
"1556601_a_at","1556601_a_at","221178","SPATA13","spermatogenesis associated 13",-0.0411866069435209,8.56178058756496,-0.152891153694922,0.879850480464939,0.996729032005328,-4.6773697194332
"244508_at","244508_at","989","SEPTIN7","septin 7",0.0760046294164001,6.62274316971545,0.152860041500332,0.879874731817805,0.996729032005328,-4.67737048744217
"223221_at","223221_at","6341","SCO1","synthesis of cytochrome C oxidase 1",0.0438867962850873,7.18384335258922,0.152683696593248,0.880012191529666,0.996729032005328,-4.67737483759908
"1569106_s_at","1569106_s_at","55209","SETD5","SET domain containing 5",-0.050785869273664,6.62885547796306,-0.152616099303079,0.880064884203322,0.996729032005328,-4.67737650379376
"228119_at","228119_at","84859","LRCH3","leucine rich repeats and calponin homology domain containing 3",-0.076913639922128,7.12910258796739,-0.152332417953163,0.880286022457112,0.996729032005328,-4.67738348819473
"229510_at","229510_at","84689","MS4A14","membrane spanning 4-domains A14",0.0442308234622404,8.15212115471966,0.152138542013396,0.880437160395523,0.996729032005328,-4.67738825408723
"208591_s_at","208591_s_at","5140","PDE3B","phosphodiesterase 3B",-0.0549603050750394,7.50914471131467,-0.151609803314151,0.880849367591288,0.996729032005328,-4.67740122090435
"223120_at","223120_at","2519","FUCA2","alpha-L-fucosidase 2",0.0414138681347866,7.96775736855716,0.151120477007677,0.881230879423683,0.996729032005328,-4.67741318110045
"1569714_at","1569714_at","64145","RBSN","rabenosyn, RAB effector",-0.0436709664008834,6.58155768401611,-0.150943576400281,0.881368810333452,0.996729032005328,-4.67741749545507
"235927_at","235927_at","7514","XPO1","exportin 1",0.0630657583336589,8.09836367366886,0.150904926861721,0.881398946219467,0.996729032005328,-4.67741843739231
"222952_s_at","222952_s_at","51284","TLR7","toll like receptor 7",0.0660202663070804,6.68424903063849,0.15081385949014,0.881469954155342,0.996729032005328,-4.67742065586702
"1554726_at","1554726_at","79027","ZNF655","zinc finger protein 655",0.0589801846119133,6.65197734498274,0.150795952658063,0.881483916764197,0.996729032005328,-4.67742109193495
"219665_at","219665_at","79873","NUDT18","nudix hydrolase 18",0.0327790874105203,6.47070709963067,0.150444856334907,0.881757687291053,0.996729032005328,-4.67742963142592
"239163_at","239163_at","7320","UBE2B","ubiquitin conjugating enzyme E2 B",0.0799059587263047,7.10634227895266,0.150388567336082,0.881801580550428,0.996729032005328,-4.67743099866259
"222815_at","222815_at","51132","RLIM","ring finger protein, LIM domain interacting",-0.0367835711542126,6.06991419807569,-0.149622871696535,0.882398696192821,0.996729032005328,-4.67744954646553
"217915_s_at","217915_s_at","51187","RSL24D1","ribosomal L24 domain containing 1",0.0463974358814117,10.163992783098,0.149509803573147,0.882486876639684,0.996729032005328,-4.67745227737451
"221954_at","221954_at","51526","OSER1","oxidative stress responsive serine rich 1",0.0375839021394082,7.42587483375792,0.149349735612874,0.882611714344229,0.996729032005328,-4.67745613994285
"229884_s_at","229884_s_at","51069","MRPL2","mitochondrial ribosomal protein L2",0.0389643580817776,6.05184333170461,0.148930483018679,0.882938706034735,0.996729032005328,-4.67746623730511
"205306_x_at","205306_x_at","8564","KMO","kynurenine 3-monooxygenase",-0.042852507869739,7.1075825831937,-0.148926855941314,0.882941535028963,0.996729032005328,-4.67746632453697
"1557228_at","1557228_at","254102","EHBP1L1","EH domain binding protein 1 like 1",0.0489576528469513,8.9150325574837,0.14867665308793,0.883136688401867,0.996729032005328,-4.67747233685063
"209282_at","209282_at","25865","PRKD2","protein kinase D2",-0.0358639393483848,8.84933434444878,-0.14827331644582,0.883451299104192,0.996729032005328,-4.67748200772522
"226139_at","226139_at","91050","CCDC149","coiled-coil domain containing 149",0.0414767248159098,6.23484631974998,0.147945318501501,0.8837071585836,0.996729032005328,-4.67748985289156
"202283_at","202283_at","5176","SERPINF1","serpin family F member 1",-0.0554838176287671,8.49235592284286,-0.147883087826833,0.883755703973052,0.996729032005328,-4.6774913393922
"202742_s_at","202742_s_at","5567","PRKACB","protein kinase cAMP-activated catalytic subunit beta",0.0586440510363779,9.51195657099838,0.14772906967852,0.883875853654327,0.996729032005328,-4.67749501573541
"1560169_at","1560169_at","101927069","LOC101927069","uncharacterized LOC101927069",0.0442651510874761,4.15264483522478,0.147715240575479,0.883886641888342,0.996729032005328,-4.67749534564306
"220306_at","220306_at","54855","TENT5C","terminal nucleotidyltransferase 5C",-0.0517608430859751,6.90118478190346,-0.147476237212635,0.884073094648251,0.996729032005328,-4.67750104245526
"235136_at","235136_at","94103","ORMDL3","ORMDL sphingolipid biosynthesis regulator 3",-0.0348088352519671,6.90760858470191,-0.147093603973469,0.884371611097,0.996729032005328,-4.67751014364817
"202635_s_at","202635_s_at","5440","POLR2K","RNA polymerase II, I and III subunit K",0.0433824022839193,8.61525380219231,0.1467650444978,0.884627955168199,0.996729032005328,-4.67751793985858
"233700_at","233700_at","4660","PPP1R12B","protein phosphatase 1 regulatory subunit 12B",0.0948397912823609,5.35212808951607,0.146654156514806,0.884714473549754,0.996729032005328,-4.67752056713879
"238593_at","238593_at","79703","C11orf80","chromosome 11 open reading frame 80",-0.0557006257681261,4.61651004542647,-0.146306951269124,0.884985383774415,0.996729032005328,-4.67752878070991
"202654_x_at","202654_x_at","64844","MARCHF7","membrane associated ring-CH-type finger 7",-0.0720648312596115,8.7101956696978,-0.146117690777029,0.885133062139535,0.996729032005328,-4.67753324973207
"210095_s_at","210095_s_at","3486","IGFBP3","insulin like growth factor binding protein 3",-0.0587883133618439,5.91756253130805,-0.145917648601418,0.885289157994254,0.996729032005328,-4.67753796707647
"213415_at","213415_at","1193","CLIC2","chloride intracellular channel 2",0.0373906381873335,5.37422286268762,0.145785154664315,0.885392547582035,0.996729032005328,-4.67754108796995
"205726_at","205726_at","1730","DIAPH2","diaphanous related formin 2",-0.0360865398292765,7.79792347014601,-0.145752436415318,0.885418079080855,0.996729032005328,-4.67754185821304
"228341_at","228341_at","131870","NUDT16","nudix hydrolase 16",-0.0348476798680668,6.993590718157,-0.145690673273796,0.885466275942037,0.996729032005328,-4.67754331175261
"204612_at","204612_at","5569","PKIA","cAMP-dependent protein kinase inhibitor alpha",-0.0361517168397345,7.52192214932168,-0.145337017245367,0.88574226009736,0.996729032005328,-4.67755162290458
"232280_at","232280_at","123096","SLC25A29","solute carrier family 25 member 29",-0.0432109151142788,5.29182881824301,-0.144932447668514,0.88605799404101,0.996729032005328,-4.67756110587399
"219267_at","219267_at","51228","GLTP","glycolipid transfer protein",0.0426943081747684,7.97308201790805,0.144688147071602,0.886248660323878,0.996729032005328,-4.67756681943806
"226001_at","226001_at","51088","KLHL5","kelch like family member 5",-0.0376263274329087,8.26201108252203,-0.144328955915471,0.886529006598252,0.996729032005328,-4.67757520255309
"214917_at","214917_at","5562","PRKAA1","protein kinase AMP-activated catalytic subunit alpha 1",0.050796815045314,5.63824165458277,0.144316797138247,0.886538496707468,0.996729032005328,-4.67757548596183
"231377_at","231377_at","158830","CXorf65","chromosome X open reading frame 65",0.0483940054271752,7.83775954469435,0.144252193446777,0.886588921155594,0.996729032005328,-4.6775769914091
"210321_at","210321_at","2999","GZMH","granzyme H",0.0844489993249944,9.9854398649494,0.144187771377712,0.88663920433221,0.996729032005328,-4.67757849195514
"228925_at","228925_at","8759","ADAM1A","ADAM metallopeptidase domain 1A (pseudogene)",0.0403506072666664,5.77920023624935,0.143920146451099,0.88684809808057,0.996729032005328,-4.67758471843635
"219497_s_at","219497_s_at","53335","BCL11A","BAF chromatin remodeling complex subunit BCL11A",-0.0423362486575058,8.3754100148491,-0.143900827740713,0.886863177560978,0.996729032005328,-4.67758516745355
"243612_at","243612_at","64324","NSD1","nuclear receptor binding SET domain protein 1",-0.0427630312230667,6.08837426438258,-0.143693335356585,0.887025141301977,0.996729032005328,-4.67758998633002
"202206_at","202206_at","10123","ARL4C","ADP ribosylation factor like GTPase 4C",0.0412034400552912,9.91078056133701,0.143610184293779,0.887090048507268,0.996729032005328,-4.67759191551471
"242512_at","242512_at","4649","MYO9A","myosin IXA",-0.0372819687908912,4.90933297230073,-0.143526987110619,0.887154992523373,0.996729032005328,-4.67759384465561
"1569496_s_at","1569496_s_at","100130872","LOC100130872","uncharacterized LOC100130872",-0.0442112287724203,7.39314423921508,-0.143408563136891,0.887247436092838,0.996729032005328,-4.67759658869872
"207078_at","207078_at","10001","MED6","mediator complex subunit 6",0.0555608440866484,6.56241313188203,0.14313547973188,0.887460615428624,0.996729032005328,-4.67760290780465
"218272_at","218272_at","55020","TTC38","tetratricopeptide repeat domain 38",0.0478135628341132,8.5511367395609,0.143011763507515,0.887557195901683,0.996729032005328,-4.67760576662717
"205078_at","205078_at","5281","PIGF","phosphatidylinositol glycan anchor biosynthesis class F",0.0479294831611954,7.08837823310787,0.142552266330015,0.887915923182377,0.996729032005328,-4.6776163630747
